Judul,Gambar,Bahan,Langkah
Soto Betawi Diet,https://img-global.cpcdn.com/recipes/8572c40c20879778/240x340cq50/soto-betawi-diet-foto-resep-utama.webp,Isi; 1 bungkus Kembang Tahu; 1 pcs Dada ayam suir; 2 pcs Tomat; 2 butir Telur rebus; Taburan bawang goreng (opsional); Emping (opsional); Kripik kentang goreng (opsional); Bumbu halus; 10 pcs Bawang merah; 8 pcs Bawang putih; 4 pcs Kemiri; 2 batang Serai; 2 lembar kecil Daun jeruk; 1 ruas jari Jahe geprek; 2 cm kunyit; Lada/cabe; Garam; Gula; Fiber Creme,"1 Potong kecil/uleg bumbu halus (kecuali serai, daun jeruk, jahe). Lalu tumis dengan sedikit minyak canola/jagung. Tunggu hingga wanginya hilang, artinya sudah matang [Gambar: https://img-global.cpcdn.com/steps/6d83aa40bda9bf10/160x128cq70/soto-betawi-diet-langkah-memasak-1-foto.jpg] | 2 Tambahkan air, masukkan dada ayam, tunggu hingga ayam matang dan menjadi kuah kaldu. [Gambar: https://img-global.cpcdn.com/steps/11e5578ae5dfa747/160x128cq70/soto-betawi-diet-langkah-memasak-2-foto.jpg] | 3 Angkat ayam, lalu goreng ayam hingga agak kering, lalu suir2. Sambil rebus telur juga dan kembang tahu (hingga tidak kaku lagi). [Gambar: https://img-global.cpcdn.com/steps/bd20b174d232e997/160x128cq70/soto-betawi-diet-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/dc5328c979cfc33d/160x128cq70/soto-betawi-diet-langkah-memasak-3-foto.jpg] | 4 Beri kuah fiber creme, garam, gula, lada sesuai selera, masukkan kembang tahu yang sudah lemes. Setelah beberapa menit dan kuah matang, angkat lalu hidangkan dengan suiran ayam, telur rebus, dan tomat [Gambar: https://img-global.cpcdn.com/steps/328a9aff55069337/160x128cq70/soto-betawi-diet-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/174b98f463385d9d/160x128cq70/soto-betawi-diet-langkah-memasak-4-foto.jpg]"
Tumis jamur brokoli (cocok utk diet),https://img-global.cpcdn.com/recipes/b8fdcd1e6cbe8733/240x340cq50/tumis-jamur-brokoli-cocok-utk-diet-foto-resep-utama.webp,1 brokoli (saya ukuran kecil); 200 gram jamur kancing iris sesuai selera; 1/2 bawnag bombay iris memanjang; 2 bawang putih geprek dan iris; 1 sdm kecap manis (saya pake tropicana slim kecap); 1 sdm saos tiram (saya kebetulan pake vegetarian); 1/2 sdt lada bubuk; Sedikit garam (saya pakai nutrisalin); Sedikit kaldu jamur; 50 ml air; 1 sdm light Olive oil,"1 Panaskan minyak lalu tumis bawang bombay sampai layu kemudian bawang putih sampai harum selanjutnya masukan brokoli aduk rata [Gambar: https://img-global.cpcdn.com/steps/25b133909df2f967/160x128cq70/tumis-jamur-brokoli-cocok-utk-diet-langkah-memasak-1-foto.jpg] | 2 Masukan jamur kemudian air, saos tiram, kecap, garam, merica aduk rata sampai brokoli dan jamur matang. Jgn lupa koreksi rasa kemudian angkat. Mudah bukan [Gambar: https://img-global.cpcdn.com/steps/e9a9e9cdac0696b9/160x128cq70/tumis-jamur-brokoli-cocok-utk-diet-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/da89cf281fb99d68/160x128cq70/tumis-jamur-brokoli-cocok-utk-diet-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/00821d3dade1ea37/160x128cq70/tumis-jamur-brokoli-cocok-utk-diet-langkah-memasak-2-foto.jpg]"
Botok tahu tempe kelor,https://img-global.cpcdn.com/recipes/9b256bbea3284697/240x340cq50/botok-tahu-tempe-kelor-foto-resep-utama.webp,secukupnya Tahu; secukupnya Tempe; secukupnya Kelor; 1/2 butir Kelapa parut; 1 buah telur; Daun salam; Bahan halus; 1 Cabai merah; 5 Bawang putih; 8 Bawang merah; 1 cm Lengkuas; Kencur 1/2 cm ruas; Merica; 1 sdt Gula; 2 sdt Garam,"1 Potong2 kecil tahu tempe. | 2 Campurkan kelapa parut dg bahan2 halus, telur, tahu tempe. Aduk hingga merata. Diicipi dl udah asin manis [Gambar: https://img-global.cpcdn.com/steps/743fb0ec1bcff6fa/160x128cq70/botok-tahu-tempe-kelor-langkah-memasak-2-foto.jpg] | 3 Tata di atas daun pisang. Bagian bawah diberi daun salam 1 lembar setiap 1 bungkus. [Gambar: https://img-global.cpcdn.com/steps/3d717153022f21f7/160x128cq70/botok-tahu-tempe-kelor-langkah-memasak-3-foto.jpg] | 4 Bungkus di atas daun pisang. Sebelumnya daunnpisang dipanasi diatas api biar lembek gk mudah sobek [Gambar: https://img-global.cpcdn.com/steps/9910e157a1dd7c39/160x128cq70/botok-tahu-tempe-kelor-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/2526aafc5a2d06e5/160x128cq70/botok-tahu-tempe-kelor-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/0115cdad42c08365/160x128cq70/botok-tahu-tempe-kelor-langkah-memasak-4-foto.jpg] | 5 Saya pakai jepretan biar cept an lbih mudah [Gambar: https://img-global.cpcdn.com/steps/217cde4dd6b77674/160x128cq70/botok-tahu-tempe-kelor-langkah-memasak-5-foto.jpg] | 6 Jadi 8 porsi [Gambar: https://img-global.cpcdn.com/steps/e7721182609f8a0c/160x128cq70/botok-tahu-tempe-kelor-langkah-memasak-6-foto.jpg]"
Potato Wedges,https://img-global.cpcdn.com/recipes/2a990f0e15d2b2a9/240x340cq50/potato-wedges-foto-resep-utama.webp,1 kg kentang; Secukupnya air untuk merebus kentang; 1 butir telur; Secukupnya tepung serba guna; Secukupnya minyak untuk mengoreng; Bahan taburan :; Secukupnya bon cabe; Secukupnya parsley; Secukupnya keju parmesan bubuk,"1 Cuci bersih kentang, (boleh kupas, atau tanpa kupas) lalu potong menjadi 8 bagian. Kemudian rebus setengah matang. Kemudian ngkat dan tiriskan. Tunggu hingga benar² dingin. Celupkan kedalam kocokan telur. [Gambar: https://img-global.cpcdn.com/steps/8ebc79aa4676d853/160x128cq70/potato-wedges-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/517c195d03b8885b/160x128cq70/potato-wedges-langkah-memasak-1-foto.jpg] | 2 Kemudian masukkan kedalam tepung serbaguna, bolak balik dan agak ditekan² agar tepung menempel sempurna. [Gambar: https://img-global.cpcdn.com/steps/253d0c7ebea8a5fe/160x128cq70/potato-wedges-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/c21ad83157a65bf6/160x128cq70/potato-wedges-langkah-memasak-2-foto.jpg] | 3 Panaskan minyak, lalu goreng hingga kecoklatan. [Gambar: https://img-global.cpcdn.com/steps/5d876537fa905234/160x128cq70/potato-wedges-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/ad2a717dc54cb952/160x128cq70/potato-wedges-langkah-memasak-3-foto.jpg] | 4 Angkat dan tiriskan. Tata dipiring. Taburkan bahan taburan, sajikan [Gambar: https://img-global.cpcdn.com/steps/7c8280ce8266da31/160x128cq70/potato-wedges-langkah-memasak-4-foto.jpg]"
Bakso Sapi Low Carb versi menggunakan standing Mixer,https://img-global.cpcdn.com/recipes/5a40c30bb9f18f6f/240x340cq50/bakso-sapi-low-carb-versi-menggunakan-standing-mixer-foto-resep-utama.webp,Bahan utama:; 1 kg daging cincang setengah beku(simpan di freezer 1 jam); 1 sdt baking powder; 2 putih telur/1 telur utuh; Bahan yg dihaluskan:; 6 sdm bawang merah goreng; 10 siung bawang putih; 1 sdm muncung garam kasar/krosok; 1 sdt merica; Bahan tambahan:; 6 sdm air soda; 2 sdm minyak zaitun/kelapa,"1 Masukan bahan utama ke dalam wadah standing mixer dan uleni sampai tercampur rata dengan menggunakan hook spiral [Gambar: https://img-global.cpcdn.com/steps/3dbd1a4675a6b884/160x128cq70/bakso-sapi-low-carb-versi-menggunakan-standing-mixer-langkah-memasak-1-foto.jpg] | 2 Tambahkan bumbu yg sudah dihaluskan dan lanjutkan pengulenan sampai tercampur rata kembali | 3 Tambahkan air soda dan lanjutkan pengulenan di kecepatan no 3 selama 10-15menit(tergantung mesin masing2 ya) | 4 Terakhir, untuk mengikat seluruh bahan, tambahkan minyak zaitun/kelapa dan matikan mesin setelah semua tercampur rata. [Gambar: https://img-global.cpcdn.com/steps/f8555d1696172a00/160x128cq70/bakso-sapi-low-carb-versi-menggunakan-standing-mixer-langkah-memasak-4-foto.jpg] | 5 Pada resep versi ini, tidak perlu membanting adonan karena biasanya adonan sdh sangat kalis dan homogen. Tetapi kalau memang terlihat ada bumbu atau bagian yg belum tercampur rata, bisa banting2 adonan 5-10x, lalu tutup wadah dengan plastic wrap dan simpan di freezer selama 2 jam sebelum dicetak | 6 Mencetak bakso: Panaskan sepanci air sampai sangat mendidih lalu matikan api dan tutup panci | 7 Keluarkan adonan dr freezer. Lumuri kedua telapak tangan dengan minyak zaitun/kelapa lalu ambil segenggam adonan bakso dan keluarkan bulatan bakso dr antara jempol dan telunjuk lalu cemplungkan ke air panas td(tanpa api yaa) [Gambar: https://img-global.cpcdn.com/steps/e08d8d288533d04f/160x128cq70/bakso-sapi-low-carb-versi-menggunakan-standing-mixer-langkah-memasak-7-foto.jpg] | 8 Setelah adonan habis, baru nyalakan api kembali dan teruskan memasak sampai bakso mengapung tanda sudah matang. Gunakan api sedang saja ya dan jaga jangan sampai air menjadi mendidih. Karena gelembung didihan air dapat merusak tekstur bagian dalam dan permukaan bakso. Angkat bakso yg sudah matang dan rendam di air es/dingin. Bakso siap disantap atau disimpan untuk stok. [Gambar: https://img-global.cpcdn.com/steps/554a2945fec2d320/160x128cq70/bakso-sapi-low-carb-versi-menggunakan-standing-mixer-langkah-memasak-8-foto.jpg, https://img-global.cpcdn.com/steps/b026d62a93da9717/160x128cq70/bakso-sapi-low-carb-versi-menggunakan-standing-mixer-langkah-memasak-8-foto.jpg, https://img-global.cpcdn.com/steps/ca86246b9870b9ba/160x128cq70/bakso-sapi-low-carb-versi-menggunakan-standing-mixer-langkah-memasak-8-foto.jpg] | 9 Note 1, Gunakan daging yg sudah dicincang karena standing mixer hanya berfungsi untuk mengadon/mencampur/menguleni adonan bakso agar menjadi kalis dan homogen. | 10 Note 2, Selama proses pembuatan adonan, jaga selalu semua bahan dalam keadaan sangat dingin. Proses mengadon pakai standing mixer sangat saya anjurkan dan relatif anti gagal kenyal karena selama proses, suhu daging bisa terjaga tetap dingin. Hal ini dikarenakan daging tidak bersentuhan dengan mesin yg seringkali menjadi panas ketika digunakan dan mengakibatkan suhu daging menjadi naik. Kenaikan suhu pada daging dapat merusak protein daging dan tekstur bakso menjadi buyar dan gagal kenyal. | 11 Note 3, Penambahan baking powder dan air soda bertujuan untuk membantu mengenyalkan bakso. Baking powder bisa diskip dan air soda bisa diganti air es apabila daging yg digunakan masih sangat segar(br dipotong di pejagalan dan tidak terkena air). | 12 Note 4, Gunakan selalu garam jenis butiran besar(garam kasar/krosok) karena mengandung alkali lebih yg berfungsi melekatkan/mengenyalkan bakso. | 13 Note 5, Saat mencetak bakso, jaga kedua tangan selalu terolesi minyak agar adonan tidak lengket di tangan dan permukaan bakso menjadi halus. | 14 Note 6, Tingkat kegaringan bakso bisa disesuaikan dengan cara menambah/mengurangi kadar cairan pada resep. Pada resep ini hasil bakso sangat garing saat dikunyah. Misal, kalau saya buat bakso yg lebih lembut teksturnya untuk konsumsi anak2, biasanya saya tambahkan 6-8sdm air es per 1kg daging. Silahkan bereksperimen sampai menemukan tingkat kegaringan bakso yg sesuai dengan selera masing2. | 15 Berikut screen shot resep asli. Kalau adanya hanya food processor bermesin bawah, sebaiknya pakai resep yg menggunakan es saja. Karena info dr mb Joe, beliau jg menggunakan standing mixer dengan hook spiral untuk membuat adonan baksonya [Gambar: https://img-global.cpcdn.com/steps/066fc9a5be9ce82c/160x128cq70/bakso-sapi-low-carb-versi-menggunakan-standing-mixer-langkah-memasak-15-foto.jpg]"
S.O.S (Sayur Oyong Simpel),https://img-global.cpcdn.com/recipes/6ecb6ca9eaeed0e3/240x340cq50/sos-sayur-oyong-simpel-foto-resep-utama.webp,"4 siung bawah merah, cingcang/ haluskan; 4 siung bawang putih, cincang; 8 buah bakso sapi, iris sesuai selera; 2 buah oyang, kupas, iris sesuai selera; 2 buah wortel, kupas, belah lalu iris; 1 sdk bumbu sop instan (sy pke racik sop); Secukupnya garam (bila perlu); 1,5 lt air; Secukupnya minyak untuk menumis duo bawang","1 Tumis duo bawang hingga 1/2 kering. Sisihkan. [Gambar: https://img-global.cpcdn.com/steps/237ad31108d1a484/160x128cq70/sos-sayur-oyong-simpel-langkah-memasak-1-foto.jpg] | 2 Didihkan air. Masukan bumbu sop instan lalu masukan bakso. Rebus hingga bakso mengembang dan matang. [Gambar: https://img-global.cpcdn.com/steps/189b676b92c7521c/160x128cq70/sos-sayur-oyong-simpel-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/64379a8d4d369fc4/160x128cq70/sos-sayur-oyong-simpel-langkah-memasak-2-foto.jpg] | 3 Setelah bakso matang masukan wortel, diamkan sesaat hingga air mendidih lagi. Masukan oyang dan trakhir masukan tumisan duo bawang. Cek rasa. S.O.S : Sayur Oyon Simpel siap disajikan. [Gambar: https://img-global.cpcdn.com/steps/da6b65894ece8c30/160x128cq70/sos-sayur-oyong-simpel-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/20c6fbe4f2a35f2f/160x128cq70/sos-sayur-oyong-simpel-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/97f39f4344395725/160x128cq70/sos-sayur-oyong-simpel-langkah-memasak-3-foto.jpg]"
Nasi Kuning Bakar,https://img-global.cpcdn.com/recipes/bceeca2d7d57e484/240x340cq50/nasi-kuning-bakar-foto-resep-utama.webp,"nasi kuning


Nasi Kuning Tumpeng Polosan; Bahan Isi :; 250 gr cumi asin; 10 siung bawang merah; 5 siung bawang putih; 10 bh cabe merah keriting; 5 bh cabe rawit merah; 1/2 sdt garam; 1/2 sdt lada","1 Siapkan kunyit, haluskan, kemudian tambahkan air, kemudian saring [Gambar: https://img-global.cpcdn.com/steps/e8ee90f353bd3b60/160x128cq70/nasi-kuning-bakar-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/000b534b5da2d1cc/160x128cq70/nasi-kuning-bakar-langkah-memasak-1-foto.jpg] | 2 Beras di cuci bersih, kemudian masukan air kunyit, tambahkan lengkuas, jahe, salam, sereh daun jeruk, garam dan lada dan santan instan, aduk merata, nyalakan magic com, sampai nasi matang sempurna. [Gambar: https://img-global.cpcdn.com/steps/92acf7d7279bf278/160x128cq70/nasi-kuning-bakar-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/e1a206b6faff9f26/160x128cq70/nasi-kuning-bakar-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/cbd1e7629f9daae9/160x128cq70/nasi-kuning-bakar-langkah-memasak-2-foto.jpg] | 3 Cumi di cuci bersih, kemudian rebus tambahkan garam, rrbus sampai cumi lunak. Kemudian tiriskan, setelah dingin di potong2 sesuai selera [Gambar: https://img-global.cpcdn.com/steps/6e4f4c164572faa3/160x128cq70/nasi-kuning-bakar-langkah-memasak-3-foto.jpg] | 4 1. Bawang merah, bawang putih dan cabe di iris2. 2. Tumis bawang merah dan bawang putih sampai harum 3.setelah harum masukan cabe, aduk merata 4. Masukan cumi, aduk2 tambahkan air sedikit, masukan garam, lada bubuk, aduk2 merata 5. Koreksi rasa [Gambar: https://img-global.cpcdn.com/steps/5fc3374c2299a0cd/160x128cq70/nasi-kuning-bakar-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/784e2e7e7c4ba197/160x128cq70/nasi-kuning-bakar-langkah-memasak-4-foto.jpg] | 5 1. Garang daun di atas kompor 2. Letakan nasi kuning di atas daun kemudian tambahkan cumi, kemudian, tutup dan gulung dg daun, sematkan tusuk gigi di bagian ke dua ujung. [Gambar: https://img-global.cpcdn.com/steps/bb4a340fb3a72972/160x128cq70/nasi-kuning-bakar-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/eb61501a2fd418a5/160x128cq70/nasi-kuning-bakar-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/c72927e6ed6ed304/160x128cq70/nasi-kuning-bakar-langkah-memasak-5-foto.jpg] | 6 Lakukan sampai nasi kuning nya habis. [Gambar: https://img-global.cpcdn.com/steps/777e3f22c59890e1/160x128cq70/nasi-kuning-bakar-langkah-memasak-6-foto.jpg, https://img-global.cpcdn.com/steps/fdae7b38def03419/160x128cq70/nasi-kuning-bakar-langkah-memasak-6-foto.jpg] | 7 Kemudian di panggang di atas teflon kedua sisi. [Gambar: https://img-global.cpcdn.com/steps/939cf29ee7745cad/160x128cq70/nasi-kuning-bakar-langkah-memasak-7-foto.jpg, https://img-global.cpcdn.com/steps/f5d19488d7b62f42/160x128cq70/nasi-kuning-bakar-langkah-memasak-7-foto.jpg] | 8 Nasi bakar siap u di santap. Selamat mencoba... [Gambar: https://img-global.cpcdn.com/steps/8e64e838b456222b/160x128cq70/nasi-kuning-bakar-langkah-memasak-8-foto.jpg]"
Diet juice sweet potato dragon fruit blueberry cranberry,https://img-global.cpcdn.com/recipes/1d1bbd58504e86ab/240x340cq50/diet-juice-sweet-potato-dragon-fruit-blueberry-cranberry-foto-resep-utama.webp,100 gr ubi cilembu sdh di kukus; 100 gr blueberry; 100 gr cranberry; 1 buah naga; 500 air mineral,"1 Campur semua bahan Blender sampe halus | 2 Diet juice siap dinikmati🤤🤤🤗 [Gambar: https://img-global.cpcdn.com/steps/abae79bb2af5c95d/160x128cq70/diet-juice-sweet-potato-dragon-fruit-blueberry-cranberry-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/69e4241a98749d7b/160x128cq70/diet-juice-sweet-potato-dragon-fruit-blueberry-cranberry-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/dab2be3379542d54/160x128cq70/diet-juice-sweet-potato-dragon-fruit-blueberry-cranberry-langkah-memasak-2-foto.jpg]"
BEKAL DIET (Ayam Lada Hitam + Bihun Kecap Asin),https://img-global.cpcdn.com/recipes/5dea0f43d4ddb18e/240x340cq50/bekal-diet-ayam-lada-hitam-bihun-kecap-asin-foto-resep-utama.webp,"200 gram dada ayam; 1/2 potong bihun (bungkusan); 1 buah wortel; 1/2 bulatan bawang bombay; 4 siung cabai merah keriting; 2 siung cabai rawit hijau; 2 siung bawang putih; 2 siung bawang merah; 3 sdm kecap asin (bebas yah, aku pake yang abc); 2 sdm kecap manis tropicana slim; Sejumput garam himalayan; Sejumput lada hitam bubuk; Tambahan: Wortel rebus, sawi hijau rebus, selada polos","1 Kita buat ayam lada hitam nya dulu yahhh! Simple bgt, potong-potong dada ayam ukuran sesuai selera yah:) iris tipis bawang merah dan bawang putih serta cabai merah keriting. Eitts, jangan lupa bawang Bombay yahh! | 2 Kalo semua bahan ayam udah siap, tumis semua bumbu (tetap tanpa minyak:) ) hingga harum, tambahkan sedikit air lalu masukkan dada ayamnya | 3 Jika ayam sudah dimasukkan, bumbui dengan garam himalayan, lada hitam bubuk dan 1sdm kecap manis, tunggu hingga air sedikit kering dan matang:) *ohiya, ayamnya ga aku marinasi terlebih dahulu dan emang aku masak mentah, biar dia lebih juicy pas dimakan:) | 4 Ayam Lada Hitam ready! | 5 Lanjut ke Bihun Kecap Asin yah! Simple bgt! Didihkan air, tunggu hingga air sedikit kering baru masukkan Bibunnya yahh, jika bihun sudah lembut, tambahkan semua kecap asin dan 1 sdm kecap manis:) tunggu hingga air mengering deh:) | 6 Bihun Kecap Asin ready! | 7 Jika semua sudah ready, tata dalam kotak makan / bento nya yah:) jangan lupa beri potongan cabai rawit diatas bihunnya::) dan tambahkan selada, wortel rebus, sawi rebus;) BEKAL DIET ready! Selamat mencoba:)"
Pancake Oat (Menu Diet),https://img-global.cpcdn.com/recipes/1717c1ce74512c6e/240x340cq50/pancake-oat-menu-diet-foto-resep-utama.webp,5 sdm oats (saya pake yang warna merah); 1 butir telur; 1 sdm fibercreme; 1/2 sdt baking powder; secukupnya Madu/taburan keju,"1 Siapkan bahan-bahan terlebih dahulu. [Gambar: https://img-global.cpcdn.com/steps/b397d7bbd1647f7b/160x128cq70/pancake-oat-menu-diet-langkah-memasak-1-foto.jpg] | 2 Campur semua bahan (kecuali madu) dan blander sampai halus dan merata. [Gambar: https://img-global.cpcdn.com/steps/00b6aa2058c757d2/160x128cq70/pancake-oat-menu-diet-langkah-memasak-2-foto.jpg] | 3 Panggang diatas teflon tanpa minyak dengan api kecil sampai matang kemudian balik (baliknya sekali aja) [Gambar: https://img-global.cpcdn.com/steps/2ade6e378771d8fe/160x128cq70/pancake-oat-menu-diet-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/e93933e2c18464ab/160x128cq70/pancake-oat-menu-diet-langkah-memasak-3-foto.jpg] | 4 Pancake siap disajikan bersama dengan madu atau keju parut. Rasanya enak dan tentu bisa bikin kurus 😁. Selamat mencoba. 😍 [Gambar: https://img-global.cpcdn.com/steps/1ea55e12075b04cd/160x128cq70/pancake-oat-menu-diet-langkah-memasak-4-foto.jpg]"
Pumpkin Cake (gluten free),https://img-global.cpcdn.com/recipes/78e437b3cd14bb26/240x340cq50/pumpkin-cake-gluten-free-foto-resep-utama.webp,"Bahan A:; 4 Putih Telur; 1/4 sdt Garam; 80 gr Gula Sorghum/Gula Kelapa (me; Gula Palem); 4 Kuning Telur; Bahan B (campur rata):; 100 gr Labu Parang, kukus lalu haluskan; 40 ml Minyak Kelapa; 80 ml Santan encer (campur 60 ml santan Kara dengan 20 ml air); Bahan C (ayak bersamaan):; 45 gr Tepung Sorghum; 45 gr Tepung Beras; 1/8 sdt Kayu Manis bubuk; 1/2 sdt Baking Powder; Topping:; 2 sdm Kelapa Kering (saya pakai Almond slice dan Keju parut)","1 Campurkan bahan B yaitu, labu yang sudah dihaluskan dengan santan dan minyak kelapa. Aduk hingga tercampur rata. Sisihkan [Gambar: https://img-global.cpcdn.com/steps/8de365721ed2d358/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/f792c730d2087ec0/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-1-foto.jpg] | 2 Kocok putih telur dan garam menggunakan mixer dengan kecepatan tinggi hingga mengembang, masukkan gula palem secara bertahap sambil terus dimixer kurang lebih 5 menit hingga adonan mengembang kaku berjejak. [Gambar: https://img-global.cpcdn.com/steps/338918b08d72801a/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/62204d6bf223bb99/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-2-foto.jpg] | 3 Kurangi kecepatan mixer menjadi sedang, lalu masukkan kuning telur satu per satu sambil dimixer hingga tercampur rata. Kemudian masukkan bahan B, mixer kembali hingga tercampur. [Gambar: https://img-global.cpcdn.com/steps/70b135c0759b4f2e/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/eb8015c58584bde6/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-3-foto.jpg] | 4 Turunkan kecepatan mixer menjadi kecepatan kecil. Lalu masukkan bahan C yang sudah diayak secara bertahap. Aduk perlahan hingga tercampur rata. [Gambar: https://img-global.cpcdn.com/steps/6995fa8fab95a975/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/be51f3b4f1c86f5c/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-4-foto.jpg] | 5 Siapkan loyang (saya pakai 2 loyang ukuran 20x10x6 cm), beri alas baking paper dan oles sedikit minyak. Masukkan adonan cake masing-masing seberat 274 gr. Ratakan. Lalu beri taburan topping. [Gambar: https://img-global.cpcdn.com/steps/50fb07089ebea605/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/fce732562fb25ea3/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-5-foto.jpg] | 6 Panaskan oven terlebih dahulu. Lalu panggang pada suhu 150°C selama 25 menit hingga matang. Atau sesuai oven masing-masing. Setelah matang, keluarkan dan dinginkan. Potong-potong dan sajikan. [Gambar: https://img-global.cpcdn.com/steps/92a20187fd6a59c7/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-6-foto.jpg, https://img-global.cpcdn.com/steps/36ed23ece9421ed6/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-6-foto.jpg] | 7 Pumpkin cake siap dinikmati.❤️ [Gambar: https://img-global.cpcdn.com/steps/9f3d99e5531972aa/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-7-foto.jpg, https://img-global.cpcdn.com/steps/d9b2f55988066fb0/160x128cq70/pumpkin-cake-gluten-free-langkah-memasak-7-foto.jpg]"
Jus Alpukat susu coklat,https://img-global.cpcdn.com/recipes/2b7c9434a421421f/240x340cq50/jus-alpukat-susu-coklat-foto-resep-utama.webp,3 buah Alpukat; 1 shacet susu coklat; 4 sdm gula pasir (bisa di kurangi); 2 gelas air matang; Secukup y es batu,"1 Cuci bersih buah Alpukat Lalu siapkan blender masukan buah Alpukat,tambahkan gula pasir air putih dan es batu lalu blender halus | 2 Siapkan 3 gelas sesuai uk masukan seasoning susu coklat Lalu masukan jus Alpukat yg sudah di blender kedalam gelas 😁 | 3 Jus Alpukat siap di minum"
Brownis lembut keto/lowcarb,https://img-global.cpcdn.com/recipes/ff0ee9a1a5ac9bea/240x340cq50/brownis-lembut-ketolowcarb-foto-resep-utama.webp,30 gr DCC; 5 kuning telur; 3 putih telur; 3 sachet nutrijel plain; 2 sachet gula trpicana slim/ diabetasol; 30 gr butter unsalted,"1 Double boiler DCC+butter, sisihkan | 2 Campur kuning telur + 1 pemanis dengan nutrijel, aduk dgn spatula, stlh rata tuang ke campuran DCC+butter | 3 Mixer putih telur + 1 pemanis smpai kaku | 4 Campurkan putih telur yg tlh dimixer ke adonan sebelumnya | 5 Panggang kurleb 1 jam"
