Judul,URL,Bahan,Langkah
Pisang Bakar Sehat Simpel,https://cookpad.com/id/resep/10981847-pisang-bakar-sehat-simpel,Beberapa buah pisang yang sudah ranum; Margarin; Keju parut,"1
    



Kupas pisang yang sudah ranum, letakkan di bidang datar, tekan tekan dengan sendok sampai agak tipis dan melebar.. kemudian bakar di atas teflon.. sampai kelihatan sedikit gosong kedua sisinya.. | 2
    



Susun di piring saji, taburkan keju parut... | 3
    



Siap disantap.."
Telur Gulung Sehat,https://cookpad.com/id/resep/17196124-telur-gulung-sehat,2 butir telur ayam; 2 bh wortel ukuran kecil; 3 btg daun bawang; 3 btg daun sop; 1/2 sdt Garam halus; 1/2 sdt bubuk merica; 1 sdm minyak goreng,"1
    



Cuci lalu iris halus daun bawang & daun sop | 2
    



Bersihkan wortel. Kemudian parut halus, atau boleh di potong-potong kecil | 3
    



Masukkan wortel, daun bawang & daun SOP yang sudah di potong² ke dalam mangkuk ukuran sedang. | 4
    



Tambahkan garam halus, bubuk merica, terakhir masukkan 2 butir telur. Lalu aduk semuanya sampai tercampur rata. | 5
    



Panaskan minyak di atas teplon ukuran sedang (aku pake diameter uk 20cm), dg api kompor sedang cenderung kecil | 6
    



Setelah minyak cukup panas, tuangkan sedikit demi sedikit adonan telur ke dalam teplon. | 7
    



Ketika adonan pertama sudah cukup matang, telur sudah bisa digulung perlahan. Sisakan sedikit, kemudian sambung tuang adonan berikutnya. Lakukan secara berulang hingga adonan telur habis. | 8
    



Setelah semua selesai, telur gulung sudah siap utk dihidangkan. Sajikan selagi hangat, dengan cocolan saos sambal sebagai teman makanmu."
Sarapan pagi Sehat,https://cookpad.com/id/resep/14669191-sarapan-pagi-sehat,"Buah pepaya secukupnya; Kurma Sukari ganjil bisa 3, 5, 7; Bisa ditambah protein telur rebus pagi ini sy tdk sempat","1
    



Cuci buah dan kupas potong sesuai selera | 2
    



Sajikan dengan segelas air putih hangat atau minuman rempah kesukaan insyaa Allah kenyang dan kuat sampai siang"
Oat Milk Minuman Low Fat,https://cookpad.com/id/resep/13437119-oat-milk-minuman-low-fat,4 sdm oat; 300 ml air suhu ruang; 1/2 sdm coklat bubuk; 1/2 sdt vanilla essence; secukupnya Madu/gula,"1
    



Masukan oat, air, coklat bubuk, vanilla essence dan madu ke dalam blender | 2
    



Blender kurang lebih 5 menit. Saring lalu bisa langsung disajikan | 3
    



Tambahkan es batu agar lebih enak atau bisa disimpan di kulkas terlebih dahulu. Untuk oat milk ini rasanya emang agak aneh untuk yg blm terbiasa tp dilidah lebih enak dari pada yg mesti direndam semalaman/disiram air panas. Kalau pakai teknik yg itu rasanya jadi berlendir gitu soalnya."
Oatmeal muffins,https://cookpad.com/id/resep/16761184-oatmeal-muffins,167 gram quicker oat instan vanilla (aku pakai yg plain); 240 cc susu uht (aku pk uht coklat); 50 gr brown sugar (aku pakai 65gr); 1/2 sdt vanila pasta; 2 butir telur; 120 gr tepung terigu; 1/2 sdt garam; 1/2 sdt baking soda; 1/2 sdm baking powder; 80 cc minyak goreng; 100 gr kismis; Topping 80gr choco chips,"1
    



Rendam oat dengan susu selama kurang lebih 15 menit. Sisihkan | 2
    



Diwadah lain mikser telur, gula, garam, vanila pasta dengan kecepatan sedang sampai gula larut. | 3
    



Ayak bahan kering, terigu, baking soda, baking powder | 4
    



Masukkan rendaman oat ke dalam telur yang sudah di mikser tadi, mikser asal rata saja | 5
    



Masukkan bahan kering, aduk perlahan sampai rata, bergantian dengan minyak goreng. Aduk rata. Masukkan kismis, aduk sebentar | 6
    



Tuang adonan ke dalam cup, beri topping. Oven selama 30 menit sampai matang sesuaikan dengan oven masing masing. Aku pakai oven tangkring. Taraaa jadi deh"
Yogurt Parfait Granola,https://cookpad.com/id/resep/24343679-yogurt-parfait-granola,yogurt; buah naga; anggur; granola,"1
    



Yogurt, buah naga, anggur. | 2
    



Granola. | 3
    



Yummy!"
Banana peanut butter oat cake in microwave Mommylicious,https://cookpad.com/id/resep/16243728-banana-peanut-butter-oat-cake-in-microwave-mommylicious,2 pisang yang sudah matang (saya pisang ambon ukuran sedang); 2 sdm munjung peanut butter (saya pakai chunky peanut butter); 30 gr oat instant; 1 butir telur; 1/4 sdt baking powder; Sedikit kayu manis bubuk; Sedikit mentega untuk olesan mangkuk,"1
    



Yuk siapkan bahannya.. Pisangnya kita haluskan dengan garpu. Tambahkan peanut butter ya.. Saya tanpa gula karena sudah cukup manisnya dari pisang dan selai kacang. Aduk merata ya.. | 2
    



Lanjut masukkan telur aduk merata..masukkan bubuk kayu manis dan baking powdernya..aduk merata kembali ya.. | 3
    



Lanjut masukkin oat aduk lagi.. Lalu siapkan wadah tahan panas olesi tipis merata dengan mentega. Pilih yang permukaannya lebar ya supaya hasilnya bagus. Lalu masukkan ke microwave 2 menit. Keluarkan dan diamkan sebentar baru dipotong sesuai kesukaan yuuuummm... Cepat..sehat..enaaak.. Happy cooking 🥰🥰"
Sayur Kangkung cah terasi daging sehat no garam diet gula,https://cookpad.com/id/resep/14154009-sayur-kangkung-cah-terasi-daging-sehat-no-garam-diet-gula,"100 gr daging cincang; 1 ikat kangkung; Bawang bombay; Bawang putih bacem


Food prep masak kilat 3 macam bumbu dasar baceman bawang; Cabe rawit; 2 sdm madu","1
    



Di wajan tumis bawang putih baceman, bawang bombay jika sudah wangi masukkan daging | 2
    



Masukkan madu dipinggir sampai keluar warna coklatnya | 3
    



Beri sedikit air, | 4
    



Masukkan kangkung tunggu sampai empuk | 5
    



Hidangkan"
Oatmeal Cinamon Babka,https://cookpad.com/id/resep/15588291-oatmeal-cinamon-babka,120 gr air bening (dipanaskan/panas) bisa diganti susu cair; 50 gr oatmeal; 2 sdm brown sugar/gula kelapa; 30 gr madu (skip kurangi brown sugarnya jk ditambah madu); 1 btr telur ayam (kocok sishkan sedikit untuk olesan); 190 gr tepung terigu protein tinggi; 2 sdm fiber cream/whip cream bubuk; 3 gr ragi instant; 1/4 sdt garam; 15 gr butter margarin; Filling; 1 sdm butter margarin; 3 sdm cinamon bubuk (sesuaikan selera); 3 sdm brown sugar (sesuaikan selera); 3 sdm almond sangrai cincang (optional),"1
    



Campur jadi satu oatmeal, garam lalu tuang air mendidih, kocok menggunakan whisk hingga tercampur rata. | 2
    



Setelah tercampur dan suhu agak dingin, masukan telur kocok, tepung dan ragi lalu aduk menggunakan spatula sampai semua cairan terserap. | 3
    



Tambahkan butter margarin serta garam dan uleni sampai elastis dengan manual atau dengan mixer, lalu bulatkan, diamkan selama 1 jam sambil ditutup. | 4
    



Kempiskan adonan, pipihkan lalu diolesi butter margarin dan tebarkan campuran brown sugar, cinamon bubuk, gulung adonan sambil diketatkan dari bawah ke atas. diamkan kembali selama 10 menit. | 5
    



Kemudian belah gulungan babka, jgn sampai ujungnya putus. Kemudian pilin (kepang) dengan belahan babka menghadap ke atas. | 6
    



Letakan babka pada cetakan loaf 13x23 cm, diamkan kembali sekitar 30 mnt. Kemudian panaskan oven api atas bawah di suhu 180° C. Menunggu panas, olesi permukaan babka dengan kuning telur lalu taburi dengan oats. | 7
    



Panggang babka selama 25-30 menit (saya di rak paling bawah), 5 -10 menit terakhir pindah posisi loyangnya supaya atasnya coklat merata. Angkat dan dinginkan. | 8
    



Roti ini empuk dan kenyal bagian tengahnya dan renyah bagian luarnya. Selamat mencoba."
#746 Bubur Oat Gula Palm,https://cookpad.com/id/resep/17312029-746-bubur-oat-gula-palm,6 sdm Quaker Oat (saya pakai yang kemasan merah); 2 sdm gula palm (bisa ditambahkan); 2 sdm santan instan; 300 ml air; 1 lembar daun pandan,"1
    



Siapkan panci, masukkan oat, gula palm dan santan instan. Tambahkan air, lalu aduk hingga rata. | 2
    



Masukkan daun pandan, lalu rebus dengan api kecil sambil diaduk sesekali hingga mendidih dan mengental (air susut). | 3
    



Salin bubur ke mangkok saji, nikmati selagi hangat.
Enjoyy..😘😘"
Sate Ayam rasa rumahan. Enak sehat,https://cookpad.com/id/resep/15430809-sate-ayam-rasa-rumahan-enak-sehat,"1 kg dada ayam, potong dadu sesuai selera; 15-20 tusuk sate, basahi dulu dengan air. Sisihkan; Marinasi; 1/2 sdt garam; 1/2 sdt ketumbar bubuk; 1 siung baput; 1 sdm minyak; Bahan kuah sate; 3 cabe rawit (potong kasar); 3 Bamer(iris kasar); 1 buah tomat (potong dadu kecil); Secukupnya kecap manis; 1/2 sdt kecap/saos inggris(bisa diskip); 1 sdm air jeruk nipis","1
    



Marinasi potongan ayam, diamkan 30 menit | 2
    



Bikin sate. | 3
    



Siapkan teflon khusus panggang, panggang sate hingga matang | 4
    



Membuat kuah sate:
Campur semua bahan. Aduk rata."
Bear brand+pisang+roti tawar+chia seed,https://cookpad.com/id/resep/14917410-bear-brandpisangroti-tawarchia-seed,2 buah pisang (me: 1); 1 lembar roti tawar; 1 kaleng susu bear brand; Secukupnya chia seed untuk taburan,"1
    



Siapkan bahan | 2
    



Potong pisang dan roti tawar ke wadah. Tuang bear brand dan tabur chia seed. Siap di santap"
Avocado smoothies bowl,https://cookpad.com/id/resep/14416775-avocado-smoothies-bowl,1 buah alpukat yg udah matang; 2 sdm madu; 3 sdm plain yoghurt; 1 buah pisang (aq pake pisang sunpride); 1 buah granola bar (dipatah2in ato dihancurkan),"1
    



Campur alpukat dengan madu dan yoghurt, haluskan (aq sih cukup dibenyek2in pake sendok aja) | 2
    



Potong2 pisang dan tambahkan granola bar yg sudah dihancurkan untuk topping nya (klo pake granola yg bentuknya cereal gt tinggal dituang aja jadi topping)."
Healthy Diet Food: Mango Chia Pudding 🥭❤️,https://cookpad.com/id/resep/15618404-healthy-diet-food-mango-chia-pudding,6 sendok makan biji chia / chia seed; 400 ml susu low fat; 1 buah mangga; 8 roasted almond,"1
    



Rendam chia seed dalam susu. Aduk. Diamkan di chiller/kulkas semalaman (jangan freezer) | 2
    



Besoknya, keluarkan chia pudding dari kulkas. Masukkan ke dalam gelas (bagi menjadi 2 gelas) | 3
    



1 buah mangga di bagi 2. 1/2 bagian diblender. 1/2 bagian di potong dadu. | 4
    



Campurkan jus mangga dengan chia pudding. | 5
    



Tambahkan topping potongan buah mangga dan almond"
Simple overnight oat (sarapan diet),https://cookpad.com/id/resep/13933724-simple-overnight-oat-sarapan-diet,6 sdm oat; 1 gelas belimbing susu kedelai; 1 sdm yoghurt plain; 1 sdt madu; 1 sdt selai kacang diet; Secukupnya chia seeds,"1
    



Tuangkan oat ke dalam wadah. Campurkan dengan susu kedelai. Aduk rata. Setelah rata, masukkan yoghurt dan madu. Aduk rata. | 2
    



Setelah adonan merata, masukkan ke dalam jar kaca ukuran 195ml lalu tambahkan selai kacang untuk diet dan taburi dengan chia seeds. Masukkan ke kulkas dan diamkan untuk disantap pada saat sarapan. Boleh juga ditambahkan buah untuk rasa yang lebih enak. Selamat mencoba ☺️"
Telur Balado Sehat no Minyak,https://cookpad.com/id/resep/11740272-telur-balado-sehat-no-minyak,"4 butir telur ayam, direbus lalu belah dua; 10 buah cabe merah; 5 buah cabe rawit; 5 siung bawang merah; 3 siung bawang putih; 3 butir kemiri; 1 batang sereh digeprek; 3 lembar daun jeruk; 2 lembar salam; 100 ml garam, kaldu bubuk, air","1
    



Telur direbus lalu dbelah 2 kemudian tata diatas piring | 2
    



Uleg kemiri, bawang merah bawang putih dan cabe merah cabe rawit | 3
    



Panaskan wajan anti lengket. tumis bumbu halus sampai harum.lalu masukan salam sereh dan daun jeruk. | 4
    



Masukan 100ml air lalu beri garam dan kaldu bubuk.test rasa. masak sampai air susut dan sambal matang. | 5
    



Tuang sambal diatas telur. siap disajikan."
Healthy Juice (Jus Nanas Pakcoy),https://cookpad.com/id/resep/14251965-healthy-juice-jus-nanas-pakcoy,2 bonggol packoy (daunnya saja); 1 bh nanas madu (buang bonggol tengahnya); 5 bh kurma; 2 bh jerus nipis (peras); 200 ml air dingin; secukupnya Es batu,"1
    



Siapkan bahan-bahan | 2
    



Masukan semua bahan ke blender, lalu blend hingga halus, tes rasa jika mau lebih manis silahkan tambahkan kurmanya (ganjil) | 3
    



Healthy Juice siap disajikan, selamat menikmati, selamat mencoba"
Tom yum tuna sehat,https://cookpad.com/id/resep/13024574-tom-yum-tuna-sehat,"500 gram ikan tuna segar/ filet ikan tuna; 15 buah cabe merah keriting; 10 siung bawang merah; 4 siung bawang putih; Sedikit kunyit bakar; Sedikit jahe; 2 batang serai; 2 lembar daun salam; 3 lembar daun jeruk; 1/2 sdt merica bubuk; 2 batang daun bawang; 2 buah tomat merah; 2 buah bawang bombay, iris-iris; secukupnya Garam; secukupnya Gula pasir; 1 buah lemon (secukupnya); 1/2 sdt kaldu jamur totole (optional); 150 ml air matang; 3 sdm minyak jagung/kedelai/zaitun; 1 sdm minyak wijen","1
    



Cuci bersih ikan tuna dan lumuri jeruk nipis utk menghilangkan bau amis, diamkan sebentar, kemudian cuci kembali, atau didiamkan juga ngga apa2 | 2
    



Haluskan cabe merah, bawang merah, bawang putih, kunyit bakar dan jahe | 3
    



Tuang sedikit minyak dlm wajan, kemudian tumis bawang bombay iris dan bumbu halus | 4
    



Tambahkan daun salam, daun jeruk dan serai yg sdh digeprek | 5
    



Biarkan hingga tumisan bumbu berbau harum | 6
    



Masukkan ikan tuna, aduk sebentar, kemudian masukan air sebanyak 150 ml | 7
    



Masak terus hingga air berkurang dan ikan matang | 8
    



Setelah air berkurang, tambahkan garam, gula pasir, merica bubuk, totole, minyak wijen..aduk merata | 9
    



Terakhir masukan daun bawang dan perasan lemon | 10
    



Dicicipi terlebih dahulu, tambahkan bumbu secukupnya sesuai selera | 11
    



Bila kuah sudah mengental, angkat | 12
    



Disajikan hangat-hangat untuk lauk makan siang"
Oat Meal Cookies,https://cookpad.com/id/resep/16161995-oat-meal-cookies,20 gr gula pasir butiran halus /gula castor; 50 gr gula palm; 90 gr margarin; 2 butir kuning telur; 100 gr tepung terigu pro rendah; 100 gr oatmeal; 100 gr chocochips; 1/2 sdt vanilla extract,"1
    



Masukkan gula pasir, gula palm, vanilla extract dan margarin, aduk hingga rata (saya pakai mixer _+2 menit) | 2
    



Masukkan kuning telur dan mixer kembali sampai rata saja. Masukkan tepung terigu secara bertahap dan aduk rata | 3
    



Masukkan oatmeal aduk rata dan terakhir masukkan chocochips dan aduk rata lagi. Bulatkan adonan hingga habis, lalu tekan dengan garpu | 4
    



Panggang di suhu 160°C api atas bawah _+40 menit (oven sudah dipanaskan terlebih dahulu _+15 menit). Keluarkan dari oven dan dinginkan, setelah tidak panas, masukkan cookies ke dalam wadah tertutup dan cookies pun siap dijadikan hidangan lebaran/hantaran dan cemilan😊"
Bakmi sehat spesial,https://cookpad.com/id/resep/24257941-bakmi-sehat-spesial,"1 mie pipih (saya pakai merk kepala kuda menjangan); 1 ikat Pokcoy; secukupnya Brokoli; 1 buah telur; secukupnya Bakso; 1 bungkus saori lada hitam; secukupnya Ketumbar dan merica; secukupnya Kecap; secukupnya Saos tomat; sesuai selera Cabai panjang dan rawit merat, iris miring-miring; 2 siung bawang merah, 3 siung bawang putih, iris tipis-tipis; 2 jari lengkuas, iris jangan terlalu tipis; 2 helai daun bawang, iris sesuai selera; secukupnya Air putih","1
    



Buat telur orak arik lalu tiriskan | 2
    



Tumis irisan cabai, bawang merah putih, lengkuas, daun bawang hingga layu | 3
    



Didihkan air dan rebus mie sekitar 3 menit, angkat dan tiriskan | 4
    



Masukkan air secukupnya ke dalam tumisan | 5
    



Tambahkan saori, merica bubuk, dan ketumbar bubuk | 6
    



Masukkan brokoli, biarkan hingga sekitar 7 menit, kemudian tambahkan irisan bakso dan irisan pokcoy dan campur hingga meresap | 7
    



Tambahkan telur orak arik dan terakhir mie nya, campur hingga rata | 8
    



Tambahkan kecap dan saos, rasakan hingga sesuai kesukaan lidah | 9
    



Tunggu hingga meresap sempurna. Bakmi spesial siap dihidangkan ^^"
Jus Sehat - Stroberi,https://cookpad.com/id/resep/15391306-jus-sehat-stroberi,7 buah stroberi beku; 250 ml air; 1/2 sdt gula tropicana slim classic,"1
    



Siapkan semua bahan, masukkan semuanya ke dalam blender.
Blend hingga halus dan lembut. | 2
    



Tuang ke gelas saji dan siap dinimkati."
Healthy Fish Steak,https://cookpad.com/id/resep/16592820-healthy-fish-steak,"2 potong ikan tenggir (+- @150 gr); 1 bonggol kecil brocoli, potong per kuntum; 1 wortel baby, potng2 sesuai selera; 10 tomat cherry; 2 sdm minyak kelapa; 1/2 sdt garam; Bumbu halus :; 3 bawang putih; 2 Cm jahe; 2 Cm kunyit/ kunir; Sauce :; 1 telur rebus, kuningnya saja (telur kampung omega); 1/2 buah kentang rebus (sesuaikan dg kekentalan yg diinginkan); 100 ml air; 5 tomat Cherry kukus; Secukupnya garam; Secukupnya air lemon","1
    



Siapkan bahan2 yg dibutuhkan.
Bersihkan ikan & cuci dg lemon.
Haluskan jahe, kunyit, bawang putih & sedikit garam | 2
    



Lumuri ikan yg sdh bersih dg bumbu yg sdh dihaluskan, biarkan 15- 20 mt.
Panaskan 2 sdm minyak kelapa dlm pan anti lengket.
Masukkan ikan & balik bila sisi bag bawah sudah matang.
Bila kedua sisi sdh golden brown tiriskan. | 3
    



Didihkan air, beri sejumput garam, masukkan wortel & brocolli, biarkan 3 mt saring, siram dg air dingin, tiriskan & sisihkan. | 4
    



Celup tomat kedlm air panas sekitar 2 mt, blender kuning telur, kentang & tomat sbg bahan sauce.
Tambahkan garam & perasan lemon, koreksi rasa agar sesuai selera.. | 5
    



Tata steak ikan, dg sayuran & sauce.
Lengkapi dg kentang rebus atau nasi secukupnya, bila dibutuhkan.
Beri perasan lemon pada steak saat akan disantap, akan menambah kelezatannya, selamat menikmati...🤩"
Mango smoothie bowl,https://cookpad.com/id/resep/16683991-mango-smoothie-bowl,1 buah mangga; 1/2 buah pisang; 1 sdm yogurt; Topping; Kacang almond; Bunga edible; Kacang almond,"1
    



Siapkan semua bahan. Buahnya dalam keadaan beku sehingga saat diberi topping tidak tenggelam. | 2
    



Lalu blend hingga rata dan teksturnya halus. | 3
    



Tuang ke dalam bowl lalu beri topping. Smoothie siap dinikmati."
Cah sayuran sehat,https://cookpad.com/id/resep/15461152-cah-sayuran-sehat,"1 bonggol pakcoy; 1 buah wortel; Segenggam kecambah; 1 bonggol brokoli ukuran sedang; 4 siung bawang merah; 1/4 siung bawang bombay; 2 siung bawang putih; 1 buah tomat; 3 buah cabe rawit; 2 sdm saory saos tiram; secukupnya Garam, penyedap; secukupnya Air; secukupnya Minyak","1
    



Siapkan bahan | 2
    



Tumis hingga harum bumbu masukan wortel masak sebentar masukan brokoli masak sedikit layu, beri air sedikit masukkan saory saos tiram serta bumbu laennya jangan lupa cek rasa | 3
    



Terakir masukan pakcoy, kecambah dan tomat masak hingga kematangan sesuai selera, angkat sajikan."
Overnight Oat,https://cookpad.com/id/resep/16291760-overnight-oat,6 sdm oatmeal; 2 sdt chiaseed; 300 ml susu low fat hangat; 2 sdt madu; 1 buah pisang; Toping; 2 butir kurma; 2 sdt biji labu kuning; 2 sdt madu,"1
    



Beri sedikit potongan pisang di bagian dasar wadah. Beri oatmeal dan chiaseed ke wadah/gelas | 2
    



Beri susu low fat hangat dan madu | 3
    



Potong pisang lagi dan masukkan ke gelas | 4
    



Beri biji labu kuning dan kurma. Terakhir beri madu | 5
    



Diamkan semalaman di kulkas. Kemudian bisa disajikan. Jangan lupa diaduk dulu. Selamat mencoba 💜"
Oat crust Tart with Yogurt and fruit,https://cookpad.com/id/resep/15039593-oat-crust-tart-with-yogurt-and-fruit,"Bahan tart:; 3 cup queker outmeal(sendok takar pada kemasan?; 30 gram granola; 1 sdm mentega lelehkan, kemudian tunggu hingga dingin; 1 sdm madu; 50 ml susu rendah lemak; Topping:; 250 yogurt (rasa bebas); Secukupnya Buah delima; Secukupnya buah strawberry; Secukupnya granola; Kulit dadar gulung warna merah polkadot","1
    



Siapkan queker oatmeal, granola, dan susu kemudian Masukkan oat, granola, ke dalam food processor dan blitz hingga mencapai konsistensi remah. Campur mentega dengan madu lalu tambahkan ke food processor. Tambahkan susu. Blitz lagi sampai semuanya tercampur dengan rata | 2
    



Olesi loyang pie dengan sedikit mentega... Bagi campuran adonan kedalam loyang pie, tekan bagian pinggir pada dinding loyang dengan bagian belakang sendok, tekan adonan dengan kuat untuk memastikan semuanya menempel satu sama lain. Karena saya ingin bentuk keranjang, maka sisa adonan saya ambil untuk dibentuk sebagai pegangan keranjang. | 3
    



Panaskan oven terlebih dahulu sebelum kita gunakan. Jika sudah, Panggang tart di oven selama 15 menit.(sesuaikan kondisi oven masing2) tanda tingkat kematangan, padaTepi-tepinya seharusnya baru mulai berwarna coklat tetapi pastikan tidak terlalu lama dan jangan sampai gosong. Jika sudah keluarkan dr oven..
Biarkan tart menjadi dingin sebelum dikeluarkan dari. Isi tart dengan yogurt, madu, dan beri buah2han. Sajikan"
Banana Oat Muffin Gluten Free,https://cookpad.com/id/resep/16854308-banana-oat-muffin-gluten-free,Bahan Basah:; 3 buah pisang mateng; 1/4 cup gulakong (bisa ganti madu atau maple syrup); 1 butir telur (vegan ganti flaxseed); 1 sdt Vanilla essence; 1/4 cup Coconut cooking oil; Bahan kering:; 1 3/4 cup rolled oat (blender halus); 1 sdt baking powder; 1/2 sdt baking soda; 1/2 sdt Garam laut; Tambahan:; Almond Slice (yang ada di rumah); Choco chip (gak juga gak apa-apa),"1
    



Aduk bahan kering secara merata. | 2
    



Sambil menyiapkan bahan, panaskan oven 10-15 menit. | 3
    



Aduk bahan basah menggunakan whisk. | 4
    



Campur bahan basah dan kering. Jangan terlalu lama. | 5
    



Masukkan ke dalam cetakan muffin. (Kalau ada rashberry, hancurkan dan taruh di tengah dan topping) | 6
    



Jika tidak ada rashberry, taburkan almond slice dan choco chip. | 7
    



Oven selama 15-20 menit. Cek menggunakan tusuk gigi. Kalau sudah tidak basah, artinya sudah matang."
Bekal Anak Mie Sehat,https://cookpad.com/id/resep/16035960-bekal-anak-mie-sehat,1 bungkus Mie Jiwa Pagi; Telur Mata Sapi dan rumput laut,"1
    



Rebus mie dalam air mendidih (350 ml) selama 3-4 menit | 2
    



Tuangkan bumbu di piring | 3
    



Angkat mie, tiriskan kemudian campurkan mie dengan bumbu, aduk hingga rata. | 4
    



Mie siap disajikan"
Plecing kangkung segar tanpa minyak,https://cookpad.com/id/resep/15921395-plecing-kangkung-segar-tanpa-minyak,2 ikat Kangkung; sesuai selera Cabe rawit; 5 siung Bawang merah; 1 siung bawang putih; 2 buah tomat; 1 sdt terasi sangrai; 2 buah air jeruk limau; secukupnya Garam gula; secukupnya Kacang tanah goreng,"1
    



Potong kangkung, cuci bersih, sisihkan | 2
    



Cuci dan rebus cabe rawit, bawang merah, bawang putih, tomat lalu tiriskan | 3
    



Haluskan bumbu yang sudah ditebus tadi, tambahkan terasi, gula, garam hingga halus | 4
    



Rebus kangkung sesaat sebelum makan dengan sedikit garam, tiriskan | 5
    



Taruh piring kangkung rebus, beri sambal rebus yang sudah dihaluskan tadi, beri topping kacang tanah goreng dan keceri air jeruk limau | 6
    



Plecing kangkung siap dinikmati bersama ayam taliwang"
Cendol Sehat,https://cookpad.com/id/resep/12873402-cendol-sehat,Cendol (cek resep sebelumnya); Kuah Kinca :; 2 gandu gula kelapa/ gula aren; 300 ml air; Kuah Krimer :; 1 bks finer creme; 500 ml air panas; 1 sdt garam,"1
    



Rebus gula dg air 300ml, masak hingga gula larut. Angkat, saring. Sisihka. | 2
    



Siapkan fiber creme, seduh air panas, tambahkan garam. Aduk rata. Sisihkan. | 3
    



Tuangkan cendol kedalam gelas, tambahkan gula cair dan krimer. Tambahkan es batu. Cendol siap dinikmati..."
193. Overnight oats rasa kopi susu,https://cookpad.com/id/resep/15574287-193-overnight-oats-rasa-kopi-susu,"Oat; sachet Kopi bubuk/ kopi susu; sesuai selera Gula; susu cair; Chia seed/ selasih; Kacang sangrai/ mede(saya pakai pisrachio); Alpukat untuk topping pada saat penyajian(saya,blender); sachet Air untuk seduh kopi/ kopi susu","1
    



Seduh kopi bubuk aduk bersama gula. Siapkan oat dan kacang/ mede dalam wadah. Tuang seduhan kopi sebatas tinggi oat. Tambahkan susu cair
Tambahkan chia seed. Masukkan kulkas selama semalam. 
Saat akan disajikan tambahkan alpukat untuk topping | 2 | 3"
Oat Choco Almond Cookies,https://cookpad.com/id/resep/15783672-oat-choco-almond-cookies,"100 gr Mentega, suhu ruang; 50 gr Gula pasir; 1/8 sdt Garam; 1 sdt Vanilla extract; 25 gr Telur kocok; 60 gr Tepung protein rendah; 10 gr Coklat bubuk; 2 gr Kopi instant; 110 gr Rolled oat, sangrai; 80 gr Almond panggang, cincang kasar; 40 gr Choco chips/Kismis","1
    



Kocok mentega, gula, garam dan vanilla hingga halus dan creamy. | 2
    



Lalu masukkan telur, aduk hingga tercampur rata. | 3
    



Kemudian masukkan tepung, coklat bubuk dan kopi instant sambil diayak. Campur hingga rata, jangan overmix. | 4
    



Terakhir tambahkan rolled oat dan almond cincang, aduk rata. | 5
    



Panaskan oven api atas-bawah dengan suhu 300°F. | 6
    



Ambil adonan timbang 15 gr, bulatkan dan tata di loyang yang telah dialasi baking paper. | 7
    



Panggang dengan api atas-bawah suhu 300°F selama 20 menit. Lalu biarkan di dalam oven selama 5-10 menit, baru setelah itu keluarkan dari oven dan dinginkan di cooling rack."
Overnight oatmeal & chia puding,https://cookpad.com/id/resep/16761532-overnight-oatmeal-chia-puding,"3 sdm oatmeal instan; 50 ml UHT full cream; 50-100 ml air panas; 1 sdt munjung chiaseed; Secukupnya buah mangga, anggur dan pisang","1
    



Campurkan chiaseed dengan susu UHT hingga mengembang, sisihkan. Campurkan oatmeal dengan air panas, aduk rata hingga tercampur, sisihkan. | 2
    



Tata dalam gelas. campuran oatmeal, tambahkan potongan buah mangga, campuran chiaseed dan sisa oatmeal. Beri toping buah dan simpan dalam kulkas semalaman. | 3
    



Esok paginya keluarkan dari kulkas dan siap dinikmati. So yummy"
Ubi telur bebek santan Snack cemilan anak bergizi mpasi tinggi kalori simple,https://cookpad.com/id/resep/24071969-ubi-telur-bebek-santan-snack-cemilan-anak-bergizi-mpasi-tinggi-kalori-simple,"2 buah ubi manis jenis apapun; 2 sdm santan (saya pakai homemade); 1 butir telur bebek; 1 sdm gula merah, iris","1
    



Kupas, potong-potong ubi dan cuci bersih
(Aku pakai sedikit garam biar getahnya cepat luntur) | 2
    



Kukus ubi +- 10 menit /sampai lembut | 3
    



Hancurkan ubi kukus
(Aku penyet pakai garpu) | 4
    



Kocok telur dengan santan dan irisan gula merah | 5
    



Campurkan ubi yang sudah halus ke dalam kocokan telur | 6
    



Kukus adonan +- 25 menit
Alasi tutup panci dengan kain | 7
    



Simpan di chiller atau kulkas rak bawah, tahan 2 hari 
(mungkin bisa lebih, tapi 2 hari juga udah habis hihi) | 8
    



Sajikan dengan luvvv 🤎"
Overnight Oat,https://cookpad.com/id/resep/16701952-overnight-oat,Buah Pisang / Buah Naga / Mix; 6 sdm Rolled Oat; Susu UHT Low Fat; Kismis (Bisa Skip),"1
    



1. Lumatkan buah pisang dalam wadah dengan garpu. 
2. Lumatkan buah naga dalam wadah menggunakan garpu. 
Di sini saya bikin 2 ya (versi pisang dan buah naga). Bisa juga di mix. 
Kemudian masukkan Rolled Oat 6 sdm 👉 aduk merata. 
Bisa di tambahkan chia seed juga. | 2
    



Tambahkan susu low fat, di sini saya pakai rasa coklat 👉 aduk merata.
Kemudian simpan di kulkas semalaman. | 3
    



Setelah semalaman di lemari pendingin 👉 overnight oat siap di sajikan 🥰
Di sini saya taburi kismis (bisa skip ya). 
Rasanya enak bgt dan bikin kenyang 🥰"
