Judul,URL,Bahan,Langkah
Tumis Ayam Suwir Pedas - Menu Clean Eating,https://cookpad.com/id/resep/5834582-tumis-ayam-suwir-pedas-menu-clean-eating,"500 gram ayam (bagian dada); Bumbu Halus; 4 siung bawang merah; 2 siung bawang putih; 7 buah cabe keriting; 4 buah cabe rawit; Bahan lain:; 1 sdm olive oil; secukupnya Kaldu jamur; 1 sdt saus tiram; secukupnya Garam; 1 sachet Stevia; Lada; Bumbu ungkep; Bawang merah, bawang putih, kunyit, ketumbar, daun salam, sereh","1
    



Bersihkan ayam, lumuri jeruk nipis, diamkan minimal 1 jam di dalam kulkas. | 2
    



Ungkep ayam dg bumbu ungkep, kalo aku biasa beli bumbu uleg jadi yg sudah dihaluskan saja biar praktis. Tambahkan sereh dan daun salam, ungkep dg api kecil hingga air menyusut dan ayam matang. | 3
    



Angkat ayam dan biarkan dingin. Lalu suwir-suwir | 4
    



Haluskan bumbu halus dg blender atau ulekan. | 5
    



Siapkan wajan, masukkan 1 sdm oliv oil, setelah panas tumis bumbu halus tadi sampai wangi. | 6
    



Masukkan ayam suwir, aduk rata, tambahkan sedikit air. Tambahkan kaldu jamur, garam, stevia, lada, dan saus tiram. Aduk rata sampai air menyusut. Tumis Ayam suwir pedas siap disantap."
Easy Healthy Yummy Breakfast Idea (Eat Clean Series),https://cookpad.com/id/resep/1319773-easy-healthy-yummy-breakfast-idea-eat-clean-series,"300 ml air untuk merebus kentang; 1 buah kentang ukuran sedang; 1/2 buah bawang bombay; 1 sdm minyak zaitun; secukupnya daun oregano kering, garam, lada, kaldu jamur; 1 butir telur; sayuran (brokoli/ tomat/ buncis)","1
    



Potong kentang yang sudah di cuci bersih dengan kulitnya, rebus hingga sedikit empuk (tetapi jangan terlalu lembek) kurang lebih 10 - 12 menit, tutup panci. | 2
    



Potong2 bawang bombay sambil menunggu kentang yg di rebus | 3
    



Setelah kentang matang, tiriskan. Panaskan diatas teflon tanpa minyak dengan api kecil untuk mendapatkan tekstur krunchy di luar dan lembut didalam | 4
    



Setelah agak kecokelatan, masukkan bawang Bombay. Beri garam, lada, kaldu jamur, oregano dan minyak zaitun secukupnya. Aduk aduk hingga merata hingga bawang bombay sedikit layu dan kentang bewarna keemasan | 5
    



Hidangkan dengan omlete dan sayuran yang sudah di bleaching atau di rebus sebentar (optional)."
Banana Oat Cake ((Clean Eating)),https://cookpad.com/id/resep/8977911-banana-oat-cake-clean-eating,4 buah pisang ambon matang; 8 sdm quaker oat yang merah; 3 butir telur; 1/2 sdt soda kue; 1/2 sdt vanili bubuk; Sejumput garam,"1
    



Siapkan bahannya. Lalu jus/blender semua bahan sampai smooties alias halus | 2
    



Siapkan loyang brownies ukuran M, olesi margarin tipis lalu alasi baking paper dan olesi tipis margarin lagi. Tuang adonannya lalu panggang selama 50-60 menit dengan api sedang/sesuai oven kalian masing² yaa ☺️😉 | 3
    



Saat timer di menit ke 30/45, tes kematangan dengan ditusuk karna setiap oven beda² suhunya 😊☺️😉 angkat, dinginkan suhu ruang lalu potong dehhh"
"Ayam Telor Kecap [Eat Clean, Untuk Diet]",https://cookpad.com/id/resep/9402228-ayam-telor-kecap-eat-clean-untuk-diet,250 gr ayam dada fillet; 3 buah telor; 1 sdm minyak; 4 bawang putih; 1/2 bawang bombay; 2 sdm kecap manis; 1 sdm saos tiram; 1/2 sdm kecap asin; Garam; Merica bubuk; Gula; 100 ml Air; Bumbu ayam; 1/2 sdm garam; 1 sdm saos tiram; 1 sdm totole kaldu jamur,"1
    



Marinasi ayam dengan bumbu ayam diamkan selam 15 menit | 2
    



Panaskan teflon & tambahkan 1 sdm minyak sayur, [bisa ganti olive oil], Masak ayam yang sudah dimarinasi sampai berwarna kecoklatan sekitar 10 menit | 3
    



Sambil menunggu ayam, Larutkan 1 sdm saos tiram, 2 sdm kecap, 1/2 sdm kecap asin dengan 100ml air | 4
    



Masukkan saos yang sudah dilarutkan, tambahkan gula, garam, merica kemudian koreksi rasa | 5
    



Biarkan air sedikit susut & ayam sudah matang, kemudian masukkan telor yang sudah di ceplok lalu aduk rata | 6
    



Matikan api dan siap disajikan. Untuk penyedap bisa ditaburi bawang gorent"
(Eat Clean Menu) Ayam Suir,https://cookpad.com/id/resep/12465263-eat-clean-menu-ayam-suir,250 gr Ayam bagian dada atau paha; 1/2 sdm Olive Oil; 2 siung Bawang Putih; 3 siung Bawang Merah; 5 buah cabe rawit; Secukupnya garam; Secukupnya lada,"1
    



Cuci bersih ayam kemudian rebus dan beri sedikit garam | 2
    



Panaskan olive oil, masukkan bawang merah bawang putih dan cabe yang sudah diiris, tumis hingga harum | 3
    



Ayam yg sudah direbus, disuir kemudian campurkan dengan bumbu yg sudah ditumis, tambahkan garam dan lada, koreksi rasa | 4
    



Sajikan dengan nasi hitam, selada segar dam potongan tomat"
Clean Eating Aini'Cooking #17,https://cookpad.com/id/resep/17288182-clean-eating-ainicooking-17,Secukupnya pasta fettucini; 3 siung bawang putih cincang; 2 cabai merah kriting iris miring; 2 sosis potong sesuai selera; 1 Butir telur; 1/4 Bawang Bombay; Secukupnya garam; Secukupnya kaldu jamur; Secukupnya lada bubuk,"1
    



Rebus pasta hingga matang lalu tiriskan. | 2
    



Kocok lepas telur bawang putih dan cabai. | 3
    



Tumis tanpa minyak bawang bombay. | 4
    



Masukkan telur lalu orak rik. | 5
    



Masukkan sosis. | 6
    



Masukkan pasta dan sedikit air. | 7
    



Tambahkan garam, lada bubuk dan kaldu jamur sesuai selera. | 8
    



Masak hingga air menyusut dan koreksi rasa. | 9
    



Angkat lalu sajikan."
Alpukat Mentega Kerok Es (Eat Clean),https://cookpad.com/id/resep/4035976-alpukat-mentega-kerok-es-eat-clean,1 buah alpukat mentega; secukupnya Es batu dihancurkan,"1
    



Kerok alpukat menggunakan sendok | 2
    



Letakkan dalam mangkuk | 3
    



Tambahkan es batu yang telah dihancurkan | 4
    



Tunggu beberapa menit sampai es batu agak mencair dan membaur dengan alpukat | 5
    



Alpukat mentega kerok es batu siap dinikmati"
Clean food Balado daging sapi tanpa minyak,https://cookpad.com/id/resep/9756851-clean-food-balado-daging-sapi-tanpa-minyak,1/4 daging sapi bagian lulur; Bumbu halus; 4 siung bawang merah; 2 siung bawang putih; 5 biji cabe besar; 5 biji cabe kecil (boleh skip); 1 buah tomat; Pelengkap; 2 lembar daun jeruk; 2 lembar daun salam; 2 sdm kecap manis; Penyedap rasa sapi; Gula; Garam,"1
    



Potong kecil2 daging sapi, cuci bersih | 2
    



Blender bumbu halus, lalu tumis sampai harum menggunakan teflon sampai sedikit mengering. Masukan daun salam dan daun jeruk. | 3
    



Tambahkan air kurleb 200ml, masukan daging sapi tunggu sampai daging matang dan air sedikit berkurang, masukan kecap manis, gula, garam, penyedap. | 4
    



Koreksi rasa dan siap dihidangkan"
Oat Banana Cake (Clean Eating),https://cookpad.com/id/resep/8899181-oat-banana-cake-clean-eating,8 sdm oat; 4 buah pisang; 3 butir telur; 1/4 sdt soda kue; 1/4 sdt garam; 1/2 sdt kayu manis bubuk; Toping :; slice Almond,"1
    



Panaskan oven 150 derajat. Campurkan semua bahan, blender hingga halus. | 2
    



Tuang dalam loyang yang sudah dioles tipis margarin. Taburi dengan toping. Panggang sekitar 30 menit atau sampai matang. Lakukan tes tusuk, jika sudah tidak ada adonan yang menempel. Berarti sudah matang. | 3
    



Angkat dan dinginkan di cooling rack. Potong sesuai selera dan sajikan untuk keluarga tercinta. Healthty food ready to serve now."
Butternut Squash Soup (Sup Labu Kuning) - clean eat,https://cookpad.com/id/resep/5100690-butternut-squash-soup-sup-labu-kuning-clean-eat,1/2 buah Labu Kuning; 1 sendok makan minyak olive; 1 buah bawang merah; 2 siung bawang putih; 250 ml almond milk (unsweetened); sesuai selera Merica,"1
    



Tumis bawang putih, bawang merah dengan Olive Oil di panci. | 2
    



Masukkan labu kuning, tumis hingga labu mengeluarkan aroma harum. | 3
    



Masukkan Merica dan Susu Almond ke dalam panci. | 4
    



Masak dengan api sedang sampai mendidih. Lalu matikan api dan diamkan selama 10 menit di dalam panci sampai labu lembut (bisa dicoba dengan garpu) | 5
    



Setalah itu blender dengan kecepatan sedang selama 2 menit (bisa di atur ingin sekental apa, semakin cepat dan lama, semakin cair hasil supnya) | 6
    



Sajikan di mangkuk bersama roti gandum yg di toasted. Ta-dah! Bisa di garnish dengan thyme dan Lada bubuk. Selamat Mencoba!"
Bolu Pisang kukus tanpa terigu.. Clean eating,https://cookpad.com/id/resep/14099676-bolu-pisang-kukus-tanpa-terigu-clean-eating,4 biji Pisang kepok; 2 telur ayam; 3 sdm vco; secukupnya Wijen sangrai; 3 buah kurma iris2,"1
    



Blender jadi satu pisang telur vco sampe halus dan lembut lalu tuang ke dalam loyang atau wadah alfol | 2
    



Taburi topping kurma dan wijen lalu kukus 20 mnt"
Clean Grilled Chicken,https://cookpad.com/id/resep/5407089-clean-grilled-chicken,2 keping dada ayam; Serbuk lada; Serbuk bawang putih; Serbuk BBQ; Paprika. Iris sesuai selera,"1
    



Lumuri dada ayam dengan serbuk lada, bawang putih dan BBQ | 2
    



Diamkan selama minimal 15 menit atau lebih | 3
    



Panaskan teflon dengan api kecil | 4
    



Masukkan dada ayam tersebut dan panggang tanpa minyak | 5
    



Balik permukaan dada ayam dan tutup teflon supaya dada ayam matang | 6
    



Tekan tekan dada ayam agar dagingnya masak | 7
    



Masukkan irisan paprika sebentar | 8
    



Angkat dan hidangkan"
Chicken Breast with Spinach and Friends (clean eat),https://cookpad.com/id/resep/5076482-chicken-breast-with-spinach-and-friends-clean-eat,1 ikat bayam; 1 batang wortel; 1/4 potong bawang bombay; 2 siung bawang putih; 3 potong fillet ayam; 1 sdt olive oil; 1 sdt bawang putih bubuk; 1/4 gelas air; 1 butir telur putih (optional kalau ingin tambahan protein baik),"1
    



Tumis bawang putih, bawang bombay dengan olive oil hingga wangi. | 2
    



Masukkan putih telur dan ayam yang sudah dipotong (ayam sebaiknya sudah direbus terlebih dahulu) selama 5 menit. | 3
    



Terakhir masukkan wortel dan bayam. Lalu masukkan bubuk bawang putih dan air. Jangan terlalu lama dengan api kecil tutup pan dan biarkan seperti kukus sebentar. Lalu buka dan biarkan kuah sedikit meresap. | 4
    



Tadahhh... silahkan mencoba :)"
Clean wonton soup,https://cookpad.com/id/resep/13710676-clean-wonton-soup,"1/4 dada ayam; 20 lbr kulit pangsit; 1 ikat daun bawang; 2 sdm tepung terigu; bawang putih, bawang bombay, daun bawang untuk kuah; lada, totole, garam gula sedikit bgt untuk kuah","1
    



Cacah dada ayam, jangan diblender nanti jd terlalu lembut | 2
    



Uleni dada ayam + 2 sdm terigu + 2 sdm daun bawang yg sudah dipotong + totole sedikit sampe rata. Isian pangsit sudah jadi. | 3
    



Masukan 1 sdt isian pangsit kedalam kulit pangsit, bentuk sesuka kamu, boleh kembang, boleh segitiga, yg penting nempel aja | 4
    



Rebus/kukus terserah. | 5
    



Setelah direbus/dikukus, ditiriskan di wadah sendiri. | 6
    



Kalo dikukus, sebelum makan rebus ulang sama kuahnya sama sayur yg mau dipake. | 7
    



Sayur optional, aku sering pake brokoli / selada rebus / sawi rebus. | 8
    



Sekitar 3 pangit kuah + brokoli + selada per serving kurleb 360kcal."
"Brokoli Tahu Bakso Ayam [Eat Clean, Untuk Diet]",https://cookpad.com/id/resep/9383052-brokoli-tahu-bakso-ayam-eat-clean-untuk-diet,1/2 bawang bombay; 5 siung bawang putih; 1/2 kg brokoli; 1 sdm saosi saus tiram; 1 sdm garam; 1 sdm lada bubuk; 2 tahu putih; 10 bakso ayam,"1
    



Panaskan teflon anti lengket & tumis bawang bombay + bawang putih [tanpa minyak] | 2
    



Masukkan brokoli aduk rata & tambahkan saus tiram, lada, garam, tahu putih yg sudah direbus [dipotong dadu], bakso ayam | 3
    



Masak hingga matang & sajikan di piring. Taburi dengan bawang goreng"
Clean Eating Aini'Cooking #22,https://cookpad.com/id/resep/24024483-clean-eating-ainicooking-22,1 Potong dada ayam potong dadu; 2 bawang merah cincang; 2 bawang putih cincang; secukupnya Saus teriyaki; 3 cabai rawit potong sesuai selera; 4 lembar sawi putih potong sesuai selera; Secukupnya kecap manis; Secukupnya garam,"1
    



Siapkan semua bahan lalu cuci bersih dan potong sesuai selera. | 2
    



Panaskan wajan lalu tumis bawang merah bawang putih cabai tanpa minyak hingga kecoklatan. Masukkan ayam lalu tumis tanpa minyak hingga berubah warna. | 3
    



Masukkan sedikit air, lalu tambahkan saus teriyaki dan sedikit kecap manis. | 4
    



Setelah beberapa saat masukkan batamg sawi, aduk rata hingga agak layu. | 5
    



Kemudian masukkan daun sawi, aduk rata hingga layu. | 6
    



Masak hingga semua matang, koreksi rasa. Jika dirasa pas angkat lalu sajikan. | 7
    



Sajikan dengan brokoli rebus dan selada segar dan bisa ditambahkan sedikit nasi."
Bubur ayam oat (eat clean),https://cookpad.com/id/resep/4592356-bubur-ayam-oat-eat-clean,"1 slice dada ayam (dipotong kecil2, marinasi dg sea salt); 2 buah wortel organik (diparut/serut); 1 telur low cholesterol; sea salt; lada putih; bawang goreng & daun bawang; 2 sdm oatmeal; 2 gelas belimbing air","1
    



Rebus potongan ayam sampai mengeluarkan kaldu | 2
    



Masukkan parutan wortel, rebus sampai wortel lunak | 3
    



Jika air dirasa kurang, boleh tambahkan sedikit krn kita akan memasukkan telur | 4
    



Jika wortel sudah lunak masukkan seasalt & lada secukpnya, aduk, masukkan 2 sdm oatmeal. masak kurleb 3 menit | 5
    



Masukkan telur di tengah, diamkan beberapa saat. kemudian aduk melingkar (krn saya cuma pingin bagian putihnya saja yg hancur, untuk kuningnya masak setengah matang) | 6
    



Matikan api, angkat. sajikan dg bawang goreng"
Steamboat (Suki),https://cookpad.com/id/resep/3260905-steamboat-suki,"Isi (sayuran optional); 1 bungkus frozen suki; 1 buah wortel (iris kecil); 1 ikat pokcoy; 1 bungkus jamur enoki; 1 buah brokoli (potong kecil dan rendam dengan air garam); 1 liter air kaldu (kalau pakai air biasa, bisa pakai kaldu bubuk pilih yang clean non msg); Bumbu; 2 siung bawang putih (geprek dan iris halus), saya pake baceman bawang


Baceman Bawang Putih (Wangi, Sedap, Praktis); 1/2 buah bawang bombay; 1.5 sdm saus tiram (aku pakai saus jamur); 2 sdm kecap asin (aku pakai coconut aminos); 1 sdm gula (aku pakai gula kelapa); 1 sdm minyak wijen; 2 buah bawang daun (iris); secukupnya garam (sea salt/himsalt/volcanic salt); secukupnya merica bubuk; secukupnya minyak (olive oil/cco)","1
    



Cuci bersih seluruh bahan dan tiriskan. Potong-potong sayuran sesuai selera. | 2
    



Panaskan wajan dengan minyak secukupnya. Tumis irisan bawang putih dan bawang bombay hingga harum. | 3
    



Masukkan air kaldu dan wortel. Tambahkan saus jamur/tiram, coconut aminos/kecap asin, minyak wijen, gula, garam, dan merica. Rebus hingga mendidih dan koreksi rasa sesuai selera. | 4
    



Ada 2 cara penyajian: a). Kuah dan bahan suki dipisahkan. Bahan suki baru direbus ketika akan dimakan. b). Bahan suki dan sayuran yang lebih lunak dimasukkan langsung ke dalam kuah. | 5
    



Tips: Brokoli dan bahan utama suki dapat dimasukan bersamaan. Jangan rebus brokoli terlalu lama karena akan menghilangkan gizinya. Jika menggunakan crabstick, sebaiknya dimasukkan 1 menit sebelum dimatikan karena crabstick cepat sekali matang. Sedangkan jamur enoki dapat dimasukkan segera setelah api dimatikan. | 6
    



Sajikan selagi hangat. Oiya, karena saya suka pedas, biasanya saya tambahkan irisan cabe rawit. Selamat menikmati :)"
Clean Eating Aini'Cooking #5,https://cookpad.com/id/resep/23907246-clean-eating-ainicooking-5,1 buah wortel kecil potong dadu; 1 buah jagung lalu serut; 1 buah tomat potong jadi 6 bagian; 3 lembar sawi putih potong-potong; 1 buah timun kecil potong sesuai selera; 2 butir telur; 2 buah tahu putih; secukupnya Lada bubuk; Secukupnya kewpie wijen sangrai,"1
    



Siapkan semua siapkan semua bahan, cuci bersih lalu potong-potong seperti dalam keterangan diatas | 2
    



Didihkan air lalu rebus wortel 3 menitan, lalu angkat dan tiriskan. | 3
    



Didihkan air lagi lalu rebus jagung 3 menitan, lalu angkay dan tiriskan. | 4
    



Potong tomat, sawi putih dan timun lalu plating diatas piring dengan jagung dan wortel. Tambahkan kewpie wijen sangrai secukupnya. | 5
    



Siapkan mangkuk, hancurkan 2 tahu lalu tambahkan 2 butir telur, kocok lepas. Tambahkan lada bubuk secukupnya. Cabai opsional. | 6
    



Goreng diwajan anti lengket tanpa minyak. Orak arik saja. Hingga matang. | 7
    



Sajikan."
Gembus Goreng (Eat Clean Version),https://cookpad.com/id/resep/17058839-gembus-goreng-eat-clean-version,10 buah gembus; 3 siung bawang putih; 1 sdt garam; 1 sdt ketumbar; 50 ml air; 5 sdm + secukupnya minyak goreng,"1
    



Kupas gembus dan kerat-kerat gembus di kedua sisinya. Jangan lupa untuk memproses plastik pembungkusnya ke dalam ecobrick ya. | 2
    



Blender bawang putih bersama dengan garam, ketumbar, dan air. Tes rasa. | 3
    



Bumbui gembus dengan bumbu halus (no.2). Ratakan. Diamkan selama minimal 15 menit agar bumbu meresap. | 4
    



Metode 1: oles bagian dasar air fryer dengan sedikit minyak agar tidak lengket. Tata gembus di dalam air fryer. Oles bagian atas gembus dengan sedikit minyak. Goreng dengan suhu 200°C selama 5 menit. Balik, lanjutkan menggoreng selama 5 menit. Keluarkan gembus dari air fryer dan sajikan.
(Saya: tambahkan 5 menit pada awal penggorengan untuk memanaskan air fryer) | 5
    



Metode 2: panaskan 5 sdm minyak goreng. Goreng gembus dengan api sedang cenderung kecil hingga bagian bawah kecokelatan. Balik, goreng kembali hingga matang. 
Gembus saya terlalu tebal, jadi bagian pinggirnya masih ada yang berwarna keputihan. Jadi, saya lanjutkan proses menggoreng keempat sisinya. Berdirikan gembus di salah satu sisi, goreng hingga kecokelatan. Lakukan untuk semua sisi. Sajikan. | 6
    



Hasil metode 1 di sebelah kiri dan metode 2 di sebelah kanan."
Perkedel Kentang (Eat Clean Version),https://cookpad.com/id/resep/16592306-perkedel-kentang-eat-clean-version,"Bahan:; 1/2 kg kentang, potong kotak-kotak (seragamkan ukuran agar matang serentak); 2 sdm bawang merah goreng airfry; 2 siung bawang putih; 1/2 sdt merica butir; 1/2 sdt garam; 1 butir putih telur untuk pelapis (saya: sisa bahan baking. Bisa diganti dengan 1 telur utuh); 7 sdm minyak goreng","1
    



Panaskan 2 sdm minyak goreng di wajan anti lengket. Ratakan. | 2
    



Masukkan kentang, tumis hingga kentang empuk. | 3
    



Haluskan kentang yang sudah ditumis bersama dengan bawang merah goreng, bawang putih, merica, dan garam. Hati-hati panas. | 4
    



Tes rasa, bentuk sesuai selera. | 5
    



Panaskan 5 sdm minyak goreng di wajan anti lengket, ratakan. | 6
    



Kocok lepas telur, baluri perkedel dengan telur sebelum dimasukkan ke wajan. | 7
    



Goreng hingga kuning kecokelatan. Cukup 1x balik agar perkedel tidak mudah hancur. | 8
    



Angkat, sajikan hangat-hangat."
EAT CLEAN Day 1 (telur steam),https://cookpad.com/id/resep/14739662-eat-clean-day-1-telur-steam,3 putih telur; 1 kuning telur; 75 gr brokoli cincang; 75 gr jamur kancing iris tipis; 2 siung bawang putih cincang; Daun bawang; secukupnya Lada & Garam; Kaldu jamur,"1
    



Campurkan semua bahan aduk jadi satu | 2
    



Masukan dicetakkan lalu kukus selama 15 menit | 3
    



Angkat dan sajikan dengan 3sdm nasi dan 1sendok sambal kecap"
"My ""Clean-Eating"" Plan (Dinner)",https://cookpad.com/id/resep/9660537-my-clean-eating-plan-dinner,"Bahan Kukusan; 50 gr buncis,potong +/- 5cm; 50 gr wortel,potong korek api (jangan terlalu tipis); 2 buah tahu,belah segitiga; 1 potong (50 gr) tempe,untuk bahan tempe penyet; Telur Dadar Tanpa Minyak; 1 butir telur ayam,kocok lepas; 1 batang daun bawang,iris tipis; Sejumput garam (saya tidak pakai); Tempe Penyet Tanpa Minyak; 2 buah cabai merah; 2 buah cabai rawit; 1/4 buah bawang putih ukuran kecil; Sejumput garam; 1 potong (50 gr) tempe kukus","1
    



Siapkan alat dan bahan terlebih dahulu | 2
    



Cuci bersih sayuran,potong-potong.sisihkan | 3
    



Tata sayuran,tahu dan tempe pada steamer.kukus hingga semua bahan matang (Tip: Angkat sayuran terlebih dahulu jika sudah terlihat matang.sayuran lebih cepat matang dibanding bahan lainnya,sisa bahan biarkan dikukus 😁) | 4
    



Sembari menunggu kukusan matang,waktunya membuat telur dadar 😎 | 5
    



Pada sebuah mangkuk,kocok telur hingga menyatu | 6
    



Kemudian tambahkan irisan daun bawang.aduk rata | 7
    



Panaskan teflon,tuangkan adonan telur dadar.tunggu hingga matang di kedua sisi,sisihkan | 8
    



Membuat Tempe Penyet 😎 | 9
    



Siapkan cobek,haluskan cabai hingga setengah lembut | 10
    



Kemudian tambahkan bawang dan garam,haluskan hingga tercampur rata | 11
    



Terakhir,tambahkan tempe kukus,uleg hingga tempe hancur (Tip:usahakan semua bagian sambal terkena tempe kukus,agar sambal matang😁) | 12
    



Penyajian:tata semua sayur,potongan tahu,telur dadar dan tempe penyet di piring saji | 13
    



Let's enjoy 😍"
(Eat Clean Menu) Jamur Crispy + Tumis Kacang Panjang + Telur Rebus,https://cookpad.com/id/resep/15892198-eat-clean-menu-jamur-crispy-tumis-kacang-panjang-telur-rebus,1 Butir Telur Rebus; 1 Buah Kentang Rebus; 1 Buah Tomat Segar; Jamur Crispy; 50 gram Jamur Tiram; Secukupnya Tepung Serbaguna; Tumis Kacang Panjang Tahu; 1 Buah Tahu Goreng Potong Kecil; 1/4 Bawang Bombay; Secukupnya Kacang Panjang; 4 Buah Cabai Rawit; 1 Buah Cabai Besar,"1
    



Tumis bawang bombay hingga wangi kemudian masukan kacang panjang, tambahkan sedikit air. Jika sudah matang masukan Cabai rawit, tahu goreng dan Cabai besar. Tuangkan secukupnya saori dan lada. Cek rasa. | 2
    



Celupkan jamur pada tepung serbaguna yg sudah diberi sedikit air yg bertekstur kental. Kemudian Goreng jamur hingga kecoklatan | 3
    



Sajikan dengan Telur rebus, tomat segar, kentang rebus"
Pepes Tempe tanpa telur Clean eating,https://cookpad.com/id/resep/13859663-pepes-tempe-tanpa-telur-clean-eating,1 papan tempe di kukus; 2 sdm teri nasi di sangrai; 1 batang sereh di iris2; 5 lembar daun jeruk iris2; 6 lembar daun salam; 2 buah cabe merah besar iris2; 6 cabe rawit; Daun pisang untuk membungkus; Bumbu halus; 5 bawang merah; 3 bawang putih; 3 kemiri sangrai; 1 sdt ketumbar sangrai; 1/2 sdt merica halus; 1 sdt garam himsalt; 1 sdm gula aren,"1
    



Bejek2 tempe sampai halus masukkan bumbu halus daun jeruk, cabe merah besar, teri nasi..campur sampai rata | 2
    



Siapkan daun pisang.. tata dan salam serai masukkan 3 sdm adonam tempe selipkan cabe rawit didalamnya bungkus rapi. | 3
    



Ulangi sampai selesai lalu kukus kurleb 15-20 mnt lalu sajikan hangat"
(Eat Clean Menu) Ikan Bakar + Sayur Bayam #ResepPertamaKu,https://cookpad.com/id/resep/8069338-eat-clean-menu-ikan-bakar-sayur-bayam-reseppertamaku,2 Potong Ikan Bakar Laut (saya pake tongkol); Secukupnya Garam; Secukupnya Merica; 1 Buah Bawang Putih; 1 Buah Jeruk Sambal; 1 Sdt Olive Oil; 2 Buah Tomat; Sayur Bayam; 1/2 Ikat Sayur Bayam; 2 Buah Bawang Putih; Secukupnya Air; Secukupnya Garam; Sambal Kecap; 3 Buah Cabe Rawit; 2 Sdt Kecap; 1/2 Potongan Tomat; 1 Buah Jeruk Sambal,"1
    



Cuci bersih ikan, kemudian lumuri garam, merica dan perasan jeruk sambal, diamkan selama 5menit. | 2
    



Sambil menunggu bumbu ikan meresap, daun bayam cuci bersih, tiriskan. Rebus Air dalam panci, masukan irisan bawang putih, tgg hingga mendidih. Masukkan sayur bayam, tunggu hingga layu. Masukkan garam, koreksi rasa. | 3
    



Siapkan teflon, oleskan Olive Oil, masukan ikan dan di grill/dibakar hingga matang. | 4
    



Sambil menunggu ikan matang, campurkan semua bahan sambal homemade, aduk rata | 5
    



Sajikan Ikan bersama Nasi Hitam, Sayur Bayam, Irisan Tomat dan Sambal Kecap"
Jelly Yogurt Apel (Eat Clean),https://cookpad.com/id/resep/4030520-jelly-yogurt-apel-eat-clean,1 buah apel fuji potong kupas potong dadu; Jelly nutrijel rasa apel potong dadu secukupnya; 3 sdm greek yogurt,"1
    



Campurkan jelly dan apel menjadi satu dalam wadah | 2
    



Tambahkan yogurt | 3
    



Aduk aduk merata | 4
    



Jelly Yogurt Apel siap dinimati"
Clean Eating - Simple Salad with Poached Egg,https://cookpad.com/id/resep/6918730-clean-eating-simple-salad-with-poached-egg,"1 kepala lettuce / selada jenis lainnya, cuci + tiriskan; 1 bh tomat, potong - potong; Garlic powder; Dry basil / italian herbs; Garam (saya pakai himalaya pink salt); Black pepper; Bahan Dressing; 3 sdm extra virgin olive oil; 1 sdm air perasan lemon; Garam; Sedikit gula / madu; Black pepper; Bahan Crouton; 1 lembar roti tawar gandum; Sedikit butter untuk olesan (saya skip); Sedikit garlic powder untuk taburan (saya skip); Bahan Poached Egg; 1 telur ayam segar (kalau bisa yang belum pernah masuk kulkas); Garam; Black pepper","1
    



Crouton : Campur sedikit butter / margarin dengan garlic powder, aduk rata. Oleskan di atas roti dan potong dadu. Panggang potongan - potongan roti dalam oven dengan suhu 180 derajat selama kurang lebih 15mnt hingga potongan roti menjadi renyah. Sisihkan. Skip olesan bila ingin mengurangi jumlah kalori. Crouton bisa dibuat dalam jumlah besar dan tahan lama jika disimpan dengan benar. | 2
    



Sobek - sobek selada yang telah dicuci dan ditiriskan. Tata di piring. | 3
    



Tumis tomat dengan sedikit minyak asal layu saja (kata para ahli tomat lebih bagus dimakan dalam kondisi sudah dimasak). Taburi dengan garlic powder, basil / italian herbs, garam, dan black pepper. Tata di piring bersama selada. | 4
    



Dressing : campur semua bahan dressing di mangkuk. Aduk rata. Tuangkan dressing di atas selada dan tomat, lalu taburi dengan crouton. | 5
    



Poached Egg : panaskan air dalam panci hingga hampir mendidih (jangan sampai air bergolak karena telur akan mudah ""pecah""). Pecahkan telur dan masukkan ke dalam mangkuk kecil. Kecilkan api. Masukkan telur ke dalam air secara perlahan. Masak selama 3 mnt. Angkat dengan sendok saring dengan hati - hati. Letakkan di atas salad. Taburi telur dengan garam dan merica. | 6
    



Tips : pastikan telur yang anda pakai adalah telur segar. Poached egg sering gagal karena kualitas telur kurang baik."
Clean Eating Aini'Cooking #8,https://cookpad.com/id/resep/23974041-clean-eating-ainicooking-8,1 Ikat Kacang Panjang Potong-potong; 1 Ikat Bayam Petik-Petik; 1 Buah Timun Potong Dadu; Secukupnya kubis Potong-potong; Secukupnya Bumbu Pecel Kacang; Secukupnya Air Hangat,"1
    



Siapkan semua sayuran dan bumbu pecel. | 2
    



Rebus bergantian kacang panjang dan bayam yang telah dicuci bersih. | 3
    



Jika sudah direbus tiriskan. | 4
    



Platting semua sayur di wadah. | 5
    



Masukkan bumbu pecel kacang kedalam wadah, lalu tambahkan air. Aduk aduk hingga tercampur rata. | 6
    



Tuangkan bumbu kacang diatas sayuran. Lalu hidangkan."
